"","Customer.ID","Customer.Type","Address","City","State","SUMActualTimeToCompleteInHrs","SUMDelayInResponseTimeInHrs","SUMTicketRevenue","CustomerRecentVisit","SumDiffInConsecutiveCallsInHrs","DistinctJobCodeCounts","DistinctRevCodeCounts","TotCallsOnSunday","TotCallsOnMonday","TotCallsOnTuesday","TotCallsOnWednesday","TotCallsOnThursday","TotCallsOnFriday","TotCallsOnSaturday","CustomerFrequency","AvgActualTimeToCompleteInHrs","AvgDiffInConsecutiveCallsInHrs","AvgDelayInResponseTimeInHrs"
"791","C000790","CustType02","740 Address","NORRISTOWN","PA",12.8333333333333,8.06666666666667,1590.88,2013-06-28 12:47:00,12145.5333333333,3,2,1,0,1,1,1,0,1,5,2.56666666666667,3036.38333333333,1.61333333333333
"792","C000791","CustType03","603 Address","HOUMA","LA",14.2833333333333,7.18333333333333,1434.18,2013-12-05 13:49:00,15960.6333333333,3,1,0,0,2,2,0,0,1,5,2.85666666666667,3990.15833333333,1.43666666666667
"793","C000792","CustType01","1053 Address","SAN ANTONIO","TX",15,7.9,1422.23,2013-10-12 19:16:00,14563.9333333333,4,1,1,0,1,1,1,1,0,5,3,3640.98333333333,1.58
"794","C000793","CustType01","243 Address","WASHINGTON","DC",16.3333333333333,3.1,2272.61,2012-08-17 20:02:00,4316.08333333333,5,2,0,1,1,1,0,2,0,5,3.26666666666667,1079.02083333333,0.62
"795","C000794","CustType01","952 Address","HICKSVILLE","NY",9.48333333333333,1.61666666666667,2172.88,2014-01-02 15:17:00,15605.6333333333,4,2,1,1,0,1,1,1,0,5,1.89666666666667,3901.40833333333,0.323333333333333
"796","C000795","CustType03","310 Address","HOUSTON","TX",10.4166666666667,2.51666666666667,1229.85,2014-01-13 10:43:00,16653.95,5,2,0,2,0,0,1,1,1,5,2.08333333333333,4163.4875,0.503333333333333
"797","C000796","CustType01","159 Address","AUSTIN","TX",19.9666666666667,3.38333333333333,1798.51,2013-11-19 13:00:00,15332.6,4,1,1,1,2,0,0,0,1,5,3.99333333333333,3833.15,0.676666666666667
"798","C000797","CustType01","540 Address","SUFFOLK","VA",15.9166666666667,3.08333333333333,1543.38,2012-10-05 10:47:00,5442.98333333333,3,3,0,1,1,1,0,2,0,5,3.18333333333333,1360.74583333333,0.616666666666667
"799","C000798","CustType03","933 Address","STATEN ISLAND","NY",5.5,2.36666666666667,1135.95,2013-10-28 10:50:00,14755.7166666667,3,1,2,1,1,0,0,1,0,5,1.1,3688.92916666667,0.473333333333333
"800","C000799","CustType01","230 Address","BROOKLYN","NY",10.6,15.35,1940.51,2013-12-02 23:22:00,15578.5333333333,3,2,1,1,0,1,0,1,1,5,2.12,3894.63333333333,3.07
"801","C000800","CustType03","441 Address","JACKSONVILLE","FL",12.9833333333333,31.5833333333333,4390.49,2012-06-26 16:03:00,2997.63333333333,2,3,0,1,1,2,1,0,0,5,2.59666666666667,749.408333333333,6.31666666666667
"802","C000801","CustType01","172 Address","PHILADELPHIA","PA",7.85,10.0833333333333,740.42,2013-02-28 08:50:00,8839.05,2,2,1,0,1,2,0,0,1,5,1.57,2209.7625,2.01666666666667
"803","C000802","CustType02","289 Address","BUFFALO","NY",9.68333333333333,0.35,1475.38,2012-11-26 11:21:00,6588.25,4,2,1,1,1,1,0,0,1,5,1.93666666666667,1647.0625,0.07
"804","C000803","CustType01","415 Address","BROOKLYN","NY",16.8166666666667,22.3666666666667,1289.58,2012-03-19 14:41:00,6958.41666666667,2,1,0,2,2,0,0,1,0,5,3.36333333333333,1739.60416666667,4.47333333333333
"805","C000804","CustType01","83 Address","BRONX","NY",14.8,14.8166666666667,1959.56,2014-01-09 13:06:00,16326.5166666667,3,2,1,1,1,0,1,0,1,5,2.96,4081.62916666667,2.96333333333333
"806","C000805","CustType03","331 Address","HOUSTON","TX",152.316666666667,8.55,3973.8,2012-11-12 16:11:00,6108.05,3,2,0,1,0,2,1,1,0,5,30.4633333333333,1527.0125,1.71
"807","C000806","CustType01","1008 Address","OZONE PARK","NY",11.2166666666667,4.66666666666667,2121.26,2013-01-23 12:05:00,7867.93333333333,4,2,0,0,2,1,2,0,0,5,2.24333333333333,1966.98333333333,0.933333333333333
"808","C000807","CustType01","341 Address","SAN ANTONIO","TX",33.0333333333333,14.0333333333333,2440.2,2013-08-06 14:43:00,12524.1666666667,4,2,0,4,0,0,1,0,0,5,6.60666666666667,3131.04166666667,2.80666666666667
"809","C000808","CustType01","879 Address","SOUTHAMPTON","NY",7.48333333333333,3.35,1758.62,2013-10-15 09:46:00,12685.8,1,1,2,0,0,1,1,0,1,5,1.49666666666667,3171.45,0.67
"810","C000809","CustType01","636 Address","FAIRFIELD","CT",13.45,10.6333333333333,2298.4,2012-03-05 17:50:00,10066.3666666667,4,2,2,2,0,0,1,0,0,5,2.69,2516.59166666667,2.12666666666667
"811","C000810","CustType01","995 Address","ROUND ROCK","TX",10.4166666666667,6.5,1362.92,2013-09-22 12:22:00,13562.35,4,2,0,1,1,1,0,0,2,5,2.08333333333333,3390.5875,1.3
"812","C000811","CustType01","373 Address","W HEMPSTEAD","NY",27.4833333333333,33.45,2564.17,2012-08-17 17:24:00,10333.9666666667,3,2,1,2,0,0,0,1,1,5,5.49666666666667,2583.49166666667,6.69
"813","C000812","CustType01","346 Address","EAST BRUNSWICK","NJ",8.38333333333333,3.36666666666667,1698.7,2013-11-14 12:55:00,14714.4833333333,4,2,1,1,1,0,2,0,0,5,1.67666666666667,3678.62083333333,0.673333333333333
"814","C000813","CustType01","12 Address","NEW ORLEANS","LA",6.56666666666667,16.75,1071.06,2013-06-14 09:08:00,10990.95,4,2,0,1,1,0,2,1,0,5,1.31333333333333,2747.7375,3.35
"815","C000814","CustType03","532 Address","CHARLOTTE","NC",278.083333333333,0.883333333333333,1922.57,2013-08-13 10:22:00,12382.4333333333,3,2,0,1,1,1,2,0,0,5,55.6166666666667,3095.60833333333,0.176666666666667
"816","C000815","CustType03","807 Address","HOUSTON","TX",41,0.883333333333333,3358.39,2014-01-21 16:36:00,16252.9,5,3,0,1,2,0,1,0,1,5,8.2,4063.225,0.176666666666667
"817","C000816","CustType01","511 Address","SANDY HOOK","CT",10.45,13.35,2040.19,2014-01-17 20:54:00,15931.7166666667,4,1,1,1,0,0,0,2,1,5,2.09,3982.92916666667,2.67
"818","C000817","CustType03","55 Address","ALTAMONTE SPRIN","FL",9,1.05,1053.97,2013-09-04 15:43:00,12748.4833333333,4,2,0,1,1,2,0,1,0,5,1.8,3187.12083333333,0.21
"819","C000818","CustType03","757 Address","WEST PALM BEACH","FL",9.41666666666667,4.3,1079.5,2013-02-20 10:15:00,8037.88333333333,5,2,0,1,1,1,1,1,0,5,1.88333333333333,2009.47083333333,0.86
"820","C000819","CustType01","213 Address","CELEBRATION","FL",10.65,3.66666666666667,1030.64,2013-10-31 21:23:00,14128.3666666667,2,2,1,1,0,0,2,0,1,5,2.13,3532.09166666667,0.733333333333333
"821","C000820","CustType03","1059 Address","SAN ANTONIO","TX",10.25,3.33333333333333,1923.91,2013-06-11 23:38:00,10711.3833333333,2,2,0,0,1,0,4,0,0,5,2.05,2677.84583333333,0.666666666666667
"822","C000821","CustType01","826 Address","BOYNTON BEACH","FL",7.8,8.38333333333333,995,2013-09-21 23:29:00,13079.25,4,1,1,0,0,0,1,2,1,5,1.56,3269.8125,1.67666666666667
"823","C000822","CustType02","901 Address","SAN ANTONIO","TX",9.76666666666667,10.3,1585.25,2014-01-31 13:10:00,16202.15,4,2,0,0,2,0,1,1,1,5,1.95333333333333,4050.5375,2.06
"824","C000823","CustType01","851 Address","AMITYVILLE","NY",17.2,10.1333333333333,2625.13,2013-03-25 15:40:00,8562.38333333333,4,2,0,2,1,0,0,2,0,5,3.44,2140.59583333333,2.02666666666667
"825","C000824","CustType01","533 Address","AUSTIN","TX",11.7166666666667,13.3666666666667,1252.89,2013-05-28 16:15:00,17092.1333333333,5,2,0,2,1,0,2,0,0,5,2.34333333333333,4273.03333333333,2.67333333333333
"826","C000825","CustType01","748 Address","CHAPPAQUA","NY",9.13333333333333,14.7666666666667,1725.77,2013-11-15 17:11:00,14086,4,2,0,2,1,0,1,1,0,5,1.82666666666667,3521.5,2.95333333333333
"827","C000826","CustType01","250 Address","STATEN ISLAND","NY",10,2.46666666666667,2031.58,2013-03-30 14:10:00,8536.03333333333,5,1,1,1,0,1,0,1,1,5,2,2134.00833333333,0.493333333333333
"828","C000827","CustType03","846 Address","VIRGINIA BEACH","VA",9.45,1.71666666666667,1383.25,2013-12-04 17:48:00,14393.5333333333,1,1,1,0,1,2,0,1,0,5,1.89,3598.38333333333,0.343333333333333
"829","C000828","CustType02","97 Address","BRIDGEPORT","CT",18.25,10.8166666666667,3799.76,2013-09-27 12:22:00,12730.1166666667,5,2,0,0,0,0,1,1,3,5,3.65,3182.52916666667,2.16333333333333
"830","C000829","CustType02","814 Address","FARMINGDALE","NY",17.0333333333333,5.91666666666667,2732.44,2013-11-23 20:25:00,20705.8,3,1,0,1,0,0,2,1,1,5,3.40666666666667,5176.45,1.18333333333333
"831","C000830","CustType03","291 Address","AVENTURA","FL",11.5333333333333,2.36666666666667,779,2013-03-06 13:51:00,4465.46666666667,2,1,0,2,1,1,0,1,0,5,2.30666666666667,1116.36666666667,0.473333333333333
"832","C000831","CustType01","226 Address","EAST GREENWICH","RI",6.16666666666667,4.2,944.4,2013-11-08 21:49:00,15573.6333333333,2,2,1,0,2,1,0,1,0,5,1.23333333333333,3893.40833333333,0.84
"833","C000832","CustType03","207 Address","PHILADELPHIA","PA",11.7333333333333,5.01666666666667,1405.25,2014-01-31 16:43:00,14323.95,3,2,0,0,1,1,1,2,0,5,2.34666666666667,3580.9875,1.00333333333333
"834","C000833","CustType03","1056 Address","LINDENHURST","NY",16.4833333333333,2.58333333333333,2838.38,2013-12-05 20:01:00,14262.1666666667,4,2,1,0,2,0,1,1,0,5,3.29666666666667,3565.54166666667,0.516666666666667
"835","C000834","CustType02","311 Address","PAWTUCKET","RI",23.1666666666667,0.75,8501.6,2013-01-25 14:10:00,11086.3333333333,3,3,0,2,1,0,2,0,0,5,4.63333333333333,2771.58333333333,0.15
"836","C000835","CustType03","946 Address","ALEXANDRIA","VA",21.2666666666667,2.3,5509.37,2012-12-12 14:11:00,5422.2,4,3,0,2,1,1,0,0,1,5,4.25333333333333,1355.55,0.46
"837","C000836","CustType01","246 Address","CONROE","TX",20.5333333333333,9.66666666666667,3386.03,2014-01-31 16:52:00,15353.9,3,1,0,2,1,1,0,1,0,5,4.10666666666667,3838.475,1.93333333333333
"838","C000837","CustType01","999 Address","PINELLAS PARK","FL",9.43333333333333,0.983333333333333,962.28,2013-05-14 18:05:00,8986.5,4,2,1,1,1,0,0,1,1,5,1.88666666666667,2246.625,0.196666666666667
"839","C000838","CustType01","70 Address","WEST PALM BEACH","FL",43.9833333333333,0.433333333333333,4093.5,2013-03-12 17:51:00,7230.73333333333,2,2,0,0,2,3,0,0,0,5,8.79666666666667,1807.68333333333,0.0866666666666667
"840","C000839","CustType03","264 Address","BUFFALO","NY",8.03333333333333,10.1,991.59,2014-01-21 10:45:00,14293.9166666667,2,2,0,0,1,1,2,1,0,5,1.60666666666667,3573.47916666667,2.02
"841","C000840","CustType01","865 Address","SELDEN","NY",7.81666666666667,3.08333333333333,1376.37,2012-08-24 18:12:00,2521.08333333333,2,2,0,0,0,0,2,2,1,5,1.56333333333333,630.270833333333,0.616666666666667
"842","C000841","CustType01","52 Address","WOODMERE","NY",19.5166666666667,2.05,4751.67,2013-10-17 16:40:00,12496.4333333333,5,1,0,2,0,0,3,0,0,5,3.90333333333333,3124.10833333333,0.41
"843","C000842","CustType01","397 Address","SHARON HILL","PA",28.9166666666667,1.53333333333333,4618.08,2013-08-25 17:46:00,11157.45,3,2,1,1,0,2,1,0,0,5,5.78333333333333,2789.3625,0.306666666666667
"844","C000843","CustType03","303 Address","TAMPA","FL",11.05,4.9,1312.96,2014-01-17 13:51:00,14596.15,3,2,0,1,0,2,1,1,0,5,2.21,3649.0375,0.98
"845","C000844","CustType01","996 Address","RICHMOND HILL","NY",12.15,5.56666666666667,2149.3,2013-10-28 14:54:00,12649.0166666667,3,1,0,1,1,0,2,0,1,5,2.43,3162.25416666667,1.11333333333333
"846","C000845","CustType01","755 Address","NEW ORLEANS","LA",13.1833333333333,2.53333333333333,1356.2,2013-02-07 10:20:00,6288.05,3,1,1,0,0,1,0,2,1,5,2.63666666666667,1572.0125,0.506666666666667
"847","C000846","CustType02","555 Address","MORRISVILLE","PA",11.1666666666667,10.7166666666667,1755,2013-12-07 12:54:00,13463.85,1,1,0,0,2,0,1,2,0,5,2.23333333333333,3365.9625,2.14333333333333
"848","C000847","CustType01","82 Address","BRONX","NY",18.9333333333333,4.58333333333333,5022.72,2013-10-30 20:26:00,12524.5833333333,2,1,0,1,3,0,0,1,0,5,3.78666666666667,3131.14583333333,0.916666666666667
"849","C000848","CustType01","804 Address","NORTH TONAWANDA","NY",11.7,6.1,1774.58,2013-10-16 17:13:00,12212.4333333333,4,1,0,0,1,1,0,2,1,5,2.34,3053.10833333333,1.22
"850","C000849","CustType01","114 Address","GARNER","NC",18.0333333333333,2.51666666666667,1748.93,2013-10-22 11:11:00,12264.35,4,1,0,1,2,1,0,1,0,5,3.60666666666667,3066.0875,0.503333333333333
"851","C000850","CustType01","667 Address","METAIRIE","LA",9.98333333333333,7,1046,2013-03-07 14:22:00,6698.51666666667,4,2,0,0,2,2,1,0,0,5,1.99666666666667,1674.62916666667,1.4
"852","C000851","CustType01","234 Address","ODESSA","FL",10.8333333333333,10.0833333333333,1036.45,2013-07-09 11:49:00,17159.7,3,1,0,1,1,2,0,0,1,5,2.16666666666667,4289.925,2.01666666666667
"853","C000852","CustType01","843 Address","SPRINGFIELD","VA",17.5,3.38333333333333,1988.39,2013-04-05 19:51:00,13917.3,4,2,0,0,0,1,1,1,2,5,3.5,3479.325,0.676666666666667
"854","C000853","CustType03","359 Address","ORLANDO","FL",20.1666666666667,6.71666666666667,3397,2014-01-10 18:53:00,13968.8333333333,3,3,0,3,1,1,0,0,0,5,4.03333333333333,3492.20833333333,1.34333333333333
"855","C000854","CustType01","53 Address","GEORGETOWN","TX",7.46666666666667,3.41666666666667,1045,2013-07-23 21:31:00,9888.46666666667,2,2,0,1,2,2,0,0,0,5,1.49333333333333,2472.11666666667,0.683333333333333
"856","C000855","CustType02","587 Address","MIAMI","FL",9.06666666666667,0,765.6,2014-01-17 10:50:00,14088.75,2,1,0,0,0,0,2,1,0,3,3.02222222222222,7044.375,0
"857","C000856","CustType03","115 Address","ARLINGTON","VA",10.1,2.48333333333333,2283.38,2013-05-04 13:27:00,7826.28333333333,4,1,0,2,1,0,1,1,0,5,2.02,1956.57083333333,0.496666666666667
"858","C000857","CustType01","884 Address","MIAMI SHORES","FL",12.2666666666667,35.6666666666667,1054,2012-06-23 13:10:00,10166.55,5,2,1,3,0,0,1,0,0,5,2.45333333333333,2541.6375,7.13333333333333
"859","C000858","CustType03","260 Address","CHARLOTTE","NC",14.3333333333333,4.08333333333333,1724.52,2013-12-31 12:49:00,13368.95,3,2,0,1,1,1,0,2,0,5,2.86666666666667,3342.2375,0.816666666666667
"860","C000859","CustType01","59 Address","RONKONKOMA","NY",4.83333333333333,32,1188.37,2013-03-24 12:03:00,14195.25,2,1,1,0,2,1,0,0,1,5,0.966666666666667,3548.8125,6.4
"861","C000860","CustType02","3 Address","LONG BEACH","NY",13,6.48333333333333,2128.37,2014-02-02 16:01:00,14163.7833333333,5,2,1,0,1,0,0,1,2,5,2.6,3540.94583333333,1.29666666666667
"862","C000861","CustType03","229 Address","NEW YORK","NY",12.2833333333333,12.8166666666667,2561.61,2014-01-16 21:55:00,13679.8833333333,3,2,0,1,0,0,4,0,0,5,2.45666666666667,3419.97083333333,2.56333333333333
"863","C000862","CustType01","547 Address","BAY SHORE","NY",7.95,1.31666666666667,1279.12,2013-11-01 09:49:00,11781.2666666667,2,1,0,0,2,0,1,2,0,5,1.59,2945.31666666667,0.263333333333333
"864","C000863","CustType03","742 Address","HOUSTON","TX",10.1,5.7,2027.42,2013-04-09 14:54:00,6841.21666666667,3,2,0,0,1,0,2,1,1,5,2.02,1710.30416666667,1.14
"865","C000864","CustType01","483 Address","TAMPA","FL",24.1,4.5,3538.14,2012-09-06 12:52:00,1652.68333333333,3,1,0,1,0,1,2,1,0,5,4.82,413.170833333333,0.9
"866","C000865","CustType01","122 Address","TAMPA","FL",12.45,4.78333333333333,854.31,2013-11-19 23:05:00,12053.6666666667,3,2,1,1,1,0,1,1,0,5,2.49,3013.41666666667,0.956666666666667
"867","C000866","CustType03","58 Address","METHUEN","MA",12.75,0.6,4187.98,2013-08-14 14:47:00,9694.71666666667,4,2,0,0,1,1,1,2,0,5,2.55,2423.67916666667,0.12
"868","C000867","CustType01","37 Address","STATEN ISLAND","NY",15.8833333333333,0.866666666666667,3696.16,2013-10-30 21:05:00,11342.7666666667,5,2,1,2,1,1,0,0,0,5,3.17666666666667,2835.69166666667,0.173333333333333
"869","C000868","CustType03","385 Address","GRETNA","LA",27.8833333333333,5.03333333333333,1738.7,2013-08-23 20:34:00,9740.13333333333,2,1,0,0,0,2,0,3,0,5,5.57666666666667,2435.03333333333,1.00666666666667
"870","C000869","CustType01","299 Address","AMHERST","NY",13.4,1.55,1273.4,2013-09-06 22:17:00,9988.45,4,2,0,0,2,1,1,1,0,5,2.68,2497.1125,0.31
"871","C000870","CustType01","390 Address","PEABODY","MA",6.1,3.73333333333333,1417.38,2013-09-10 14:05:00,9988.66666666667,3,1,0,0,1,2,0,0,2,5,1.22,2497.16666666667,0.746666666666667
"872","C000871","CustType01","526 Address","CARY","NC",17.3666666666667,13.25,1621.27,2012-09-18 16:54:00,10316.6166666667,2,1,0,1,1,1,0,2,0,5,3.47333333333333,2579.15416666667,2.65
"873","C000872","CustType03","731 Address","EAST HAVEN","CT",7.93333333333333,4.28333333333333,1968.9,2013-10-24 13:34:00,10871.25,3,2,0,0,1,1,1,0,2,5,1.58666666666667,2717.8125,0.856666666666667
"874","C000873","CustType03","790 Address","STAMFORD","CT",8.9,7.05,2941.64,2013-10-10 13:25:00,10369.25,4,2,0,1,0,1,1,1,1,5,1.78,2592.3125,1.41
"875","C000874","CustType01","334 Address","JACKSONVILLE","FL",8.85,5.51666666666667,1575.64,2014-01-18 09:27:00,12739.5,3,3,1,0,1,0,1,1,1,5,1.77,3184.875,1.10333333333333
"876","C000875","CustType02","15 Address","WASHINGTON","DC",11.9666666666667,2.91666666666667,1677.27,2013-08-23 11:52:00,12091.3833333333,4,2,0,0,3,0,1,0,1,5,2.39333333333333,3022.84583333333,0.583333333333333
"877","C000876","CustType01","1001 Address","SAN ANTONIO","TX",8.85,10.4166666666667,1033.82,2013-03-12 13:05:00,14952.1833333333,2,2,0,1,2,0,1,1,0,5,1.77,3738.04583333333,2.08333333333333
"878","C000877","CustType02","199 Address","DOYLESTOWN","PA",14.85,6.35,3711.15,2014-01-08 15:39:00,12366.55,3,2,0,1,0,3,0,0,1,5,2.97,3091.6375,1.27
"879","C000878","CustType01","401 Address","HOLLYWOOD","FL",6.43333333333333,5.15,1270,2013-08-28 09:03:00,9116.45,3,2,1,1,1,0,2,0,0,5,1.28666666666667,2279.1125,1.03
"880","C000879","CustType03","9 Address","AUSTIN","TX",11.1166666666667,2.05,2750.74,2012-11-06 14:00:00,1986,2,2,0,0,2,1,2,0,0,5,2.22333333333333,496.5,0.41
"881","C000880","CustType03","169 Address","HOUSTON","TX",23.1833333333333,5.6,6487.65,2012-12-05 15:52:00,2566.91666666667,5,2,0,2,0,0,2,0,1,5,4.63666666666667,641.729166666667,1.12
"882","C000881","CustType02","544 Address","COCONUT GROVE","FL",7.91666666666667,5.03333333333333,1256,2013-07-27 09:37:00,8181.6,2,1,1,0,0,1,0,2,1,5,1.58333333333333,2045.4,1.00666666666667
"883","C000882","CustType03","351 Address","MONROE","NC",9.6,4.9,1240.2,2013-07-06 23:57:00,5496.11666666667,4,2,3,1,0,0,0,0,1,5,1.92,1374.02916666667,0.98
"884","C000883","CustType01","267 Address","BOCA RATON","FL",54.5333333333333,3.23333333333333,1704.79,2013-08-27 20:31:00,8675.66666666667,5,2,0,2,0,1,2,0,0,5,10.9066666666667,2168.91666666667,0.646666666666667
"885","C000884","CustType01","685 Address","AUSTIN","TX",12.2666666666667,5.71666666666667,1387.11,2013-08-07 11:58:00,8160.25,5,2,0,1,0,1,1,0,2,5,2.45333333333333,2040.0625,1.14333333333333
"886","C000885","CustType01","1040 Address","GOTHA","FL",9.73333333333333,9.53333333333333,969.06,2013-11-14 22:17:00,10503.1833333333,4,2,2,1,0,0,1,0,1,5,1.94666666666667,2625.79583333333,1.90666666666667
"887","C000886","CustType01","727 Address","SANFORD","FL",9.36666666666667,5.11666666666667,967.31,2014-01-11 10:55:00,25846.45,5,1,0,1,2,0,0,1,1,5,1.87333333333333,6461.6125,1.02333333333333
"888","C000887","CustType01","43 Address","THIBODAUX","LA",14.7,12.2333333333333,2374.33,2013-05-22 12:05:00,6072.53333333333,5,2,0,0,0,0,2,2,1,5,2.94,1518.13333333333,2.44666666666667
"889","C000888","CustType01","815 Address","JERICHO","NY",9.95,3.03333333333333,2521.07,2014-01-07 15:34:00,25892.85,2,2,1,2,1,0,0,1,0,5,1.99,6473.2125,0.606666666666667
"890","C000889","CustType02","399 Address","BUFFALO","NY",10.15,1.51666666666667,1102.27,2013-05-15 10:01:00,5924.68333333333,5,2,0,3,1,1,0,0,0,5,2.03,1481.17083333333,0.303333333333333
"891","C000890","CustType02","355 Address","NORRISTOWN","PA",10.55,3.85,864.51,2014-02-04 10:46:00,12255.4833333333,3,2,0,0,4,1,0,0,0,5,2.11,3063.87083333333,0.77
"892","C000891","CustType03","806 Address","NORFOLK","VA",11.5333333333333,2.81666666666667,1709.81,2013-06-17 14:32:00,6670.86666666667,2,2,0,1,0,2,1,1,0,5,2.30666666666667,1667.71666666667,0.563333333333333
"893","C000892","CustType03","1037 Address","HOUSTON","TX",17.95,4.71666666666667,2961.59,2014-01-15 12:47:00,11638.7333333333,3,2,0,2,0,2,1,0,0,5,3.59,2909.68333333333,0.943333333333333
"894","C000893","CustType01","56 Address","BOCA RATON","FL",157.083333333333,2.86666666666667,1353,2012-11-06 16:18:00,760.9,3,2,1,0,1,1,0,1,1,5,31.4166666666667,190.225,0.573333333333333
"895","C000894","CustType01","665 Address","CAPITOL HEIGHTS","MD",10.3166666666667,16.0166666666667,2086.58,2013-10-26 14:38:00,17946.2666666667,3,2,2,1,0,0,0,1,1,5,2.06333333333333,4486.56666666667,3.20333333333333
"896","C000895","CustType01","46 Address","GRAND ISLAND","NY",15.3833333333333,2.53333333333333,2831.85,2013-04-22 12:51:00,17854.5666666667,3,2,1,1,0,0,0,0,3,5,3.07666666666667,4463.64166666667,0.506666666666667
"897","C000896","CustType01","498 Address","GREENWICH","CT",11.45,13.65,1701.25,2013-01-21 18:03:00,17471.35,4,2,0,0,0,0,1,2,2,5,2.29,4367.8375,2.73
"898","C000897","CustType01","839 Address","SAN ANTONIO","TX",4.71666666666667,4.03333333333333,1614.87,2013-07-06 20:24:00,13656.9333333333,4,2,1,0,0,0,2,0,2,5,0.943333333333333,3414.23333333333,0.806666666666667
"899","C000898","CustType01","939 Address","HOUSTON","TX",23.9333333333333,6.9,2683.85,2013-12-02 15:18:00,10269.65,5,2,0,2,2,1,0,0,0,5,4.78666666666667,2567.4125,1.38
"900","C000899","CustType02","671 Address","LANSDALE","PA",10.6333333333333,2.45,1966,2013-12-04 11:33:00,10275.75,4,2,0,2,1,0,2,0,0,5,2.12666666666667,2568.9375,0.49
"901","C000900","CustType01","119 Address","LARGO","FL",13.6166666666667,6.1,1028.23,2013-04-02 18:18:00,4373.18333333333,4,1,0,3,1,0,0,1,0,5,2.72333333333333,1093.29583333333,1.22
"902","C000901","CustType01","45 Address","BUFFALO","NY",15.5,10.9166666666667,2354.05,2013-11-05 16:20:00,9579.91666666667,5,1,0,2,2,0,1,0,0,5,3.1,2394.97916666667,2.18333333333333
"903","C000902","CustType03","577 Address","KENMORE","NY",16.8166666666667,10.85,2246.35,2014-01-10 18:45:00,11158.5833333333,5,2,0,0,1,2,0,2,0,5,3.36333333333333,2789.64583333333,2.17
"904","C000903","CustType01","480 Address","BERKLEY","MA",9.53333333333333,5.7,2434.49,2013-08-23 14:48:00,10325.35,5,2,0,3,0,1,1,0,0,5,1.90666666666667,2581.3375,1.14
"905","C000904","CustType01","677 Address","HOUSTON","TX",344.95,0.366666666666667,6346.31,2013-10-24 13:36:00,9092.2,3,1,0,1,1,1,2,0,0,5,68.99,2273.05,0.0733333333333333
"906","C000905","CustType03","649 Address","BAYTOWN","TX",12.7833333333333,6.28333333333333,1699.36,2014-01-13 17:07:00,10919.6333333333,3,2,0,2,0,1,0,2,0,5,2.55666666666667,2729.90833333333,1.25666666666667
"907","C000906","CustType03","732 Address","SAN ANTONIO","TX",13.0833333333333,8.11666666666667,1773.73,2013-09-10 16:13:00,7897.95,5,3,0,0,2,0,2,1,0,5,2.61666666666667,1974.4875,1.62333333333333
"908","C000907","CustType03","329 Address","ROCKVILLE","MD",14.1166666666667,3.66666666666667,3552.11,2013-03-22 12:00:00,3744.3,2,2,0,0,0,3,0,2,0,5,2.82333333333333,936.075,0.733333333333333
"909","C000908","CustType01","103 Address","WILTON","CT",14.6666666666667,9.08333333333333,1677.8,2014-01-10 16:09:00,10749.3833333333,5,2,1,1,0,0,0,3,0,5,2.93333333333333,2687.34583333333,1.81666666666667
"910","C000909","CustType03","650 Address","HOUSTON","TX",227.983333333333,1.55,7056.74,2013-12-02 07:43:00,1608.88333333333,2,2,0,1,1,1,0,2,0,5,45.5966666666667,402.220833333333,0.31
"911","C000910","CustType03","852 Address","ALEXANDRIA","VA",45.6,2.66666666666667,12038.72,2013-07-29 13:02:00,8697.01666666667,3,3,0,1,1,0,1,0,2,5,9.12,2174.25416666667,0.533333333333333
"912","C000911","CustType01","337 Address","BROWNS MILLS","NJ",12.0333333333333,122.5,1490.64,2013-12-18 10:39:00,10721.9833333333,4,2,0,1,0,2,1,1,0,5,2.40666666666667,2680.49583333333,24.5
"913","C000912","CustType03","951 Address","NEWPORT NEWS","VA",6.23333333333333,5.4,1010.85,2014-01-14 15:02:00,10169.4666666667,4,2,0,1,0,0,3,1,0,5,1.24666666666667,2542.36666666667,1.08
"914","C000913","CustType01","709 Address","ROSLYN","NY",7.88333333333333,9.06666666666667,1259.12,2013-12-16 16:48:00,9434.11666666667,3,1,3,2,0,0,0,0,0,5,1.57666666666667,2358.52916666667,1.81333333333333
"915","C000914","CustType03","699 Address","SAN ANTONIO","TX",9.93333333333333,3.46666666666667,989.16,2014-01-24 15:05:00,17806.6833333333,3,2,0,1,0,0,1,3,0,5,1.98666666666667,4451.67083333333,0.693333333333333
"916","C000915","CustType02","305 Address","BROOKLYN","NY",17.65,5.2,2935.16,2013-06-22 23:01:00,15005.6166666667,3,2,2,1,0,0,1,0,1,5,3.53,3751.40416666667,1.04
"917","C000916","CustType01","325 Address","WESTBURY","NY",10.2166666666667,8.13333333333333,2017.03,2013-05-13 15:45:00,15432.7166666667,4,1,0,2,2,0,0,0,1,5,2.04333333333333,3858.17916666667,1.62666666666667
"918","C000917","CustType01","356 Address","NYACK","NY",16.2166666666667,8.23333333333333,2991.93,2013-11-27 20:01:00,8878.51666666667,5,2,1,0,1,1,1,1,0,5,3.24333333333333,2219.62916666667,1.64666666666667
"919","C000918","CustType01","781 Address","WEST ORANGE","NJ",10.4333333333333,2.56666666666667,1839.83,2013-12-22 11:22:00,9457.36666666667,4,2,0,1,0,0,2,0,2,5,2.08666666666667,2364.34166666667,0.513333333333333
